Date,Observer,Site,Transect,Depth_m,Meter_Mark,Quad_point,Prim_Sub,Status,Sec_Sub,Urchin_count
2019_08_01,PS,SCNORTH,1,1.5,22,13,PORI,D,ZPUL,35
2019_08_01,PS,SCNORTH,1,1.5,22,14,PORI,D,ZPUL,35
2019_08_01,PS,SCNORTH,1,1.5,22,15,PORI,L,NA,35
2019_08_01,PS,SCNORTH,1,1.5,22,16,PORI,D,ZPUL,35
2019_08_01,PS,SCNORTH,1,1.5,22,17,PORI,D,NA,35
2019_08_01,PS,SCNORTH,1,1.5,22,18,PORI,L,NA,35
2019_08_01,PS,SCNORTH,1,1.5,22,19,PORI,D,SPONGE,35
2019_08_01,PS,SCNORTH,1,1.5,22,20,PORI,D,ZPUL,35
2019_08_01,PS,SCNORTH,1,1.5,22,21,PORI,D,ZPUL,35
2019_08_01,PS,SCNORTH,1,1.5,22,22,PORI,D,NA,35
2019_08_01,PS,SCNORTH,1,1.5,22,23,PORI,D,ZPUL,35
2019_08_01,PS,SCNORTH,1,1.5,22,24,PORI,D,ZPUL,35
2019_08_01,PS,SCNORTH,1,1.5,22,25,PORI,D,ZPUL,35
2019_08_01,PS,SCNORTH,1,1.5,24,1,PORI,L,NA,14
2019_08_01,PS,SCNORTH,1,1.5,24,2,PORI,D,ZPUL,14
2019_08_01,PS,SCNORTH,1,1.5,24,3,PORI,L,NA,14
2019_08_01,PS,SCNORTH,1,1.5,24,4,PORI,D,ZPUL,14
2019_08_01,PS,SCNORTH,1,1.5,24,5,PORI,L,NA,14
2019_08_01,PS,SCNORTH,1,1.5,24,6,PORI,D,ZPUL,14
2019_08_01,PS,SCNORTH,1,1.5,24,7,PORI,D,ZPUL,14
2019_08_01,PS,SCNORTH,1,1.5,24,8,PORI,D,ZPUL,14
2019_08_01,PS,SCNORTH,1,1.5,24,9,PORI,L,NA,14
2019_08_01,PS,SCNORTH,1,1.5,24,10,PORI,D,ZPUL,14
2019_08_01,PS,SCNORTH,1,1.5,24,11,PORI,L,NA,14
2019_08_01,PS,SCNORTH,1,1.5,24,12,PORI,D,NA,14
2019_08_01,PS,SCNORTH,1,1.5,24,13,PORI,D,ZPUL,14
2019_08_01,PS,SCNORTH,1,1.5,24,14,PORI,D,SPONGE,14
2019_08_01,PS,SCNORTH,1,1.5,24,15,PORI,L,NA,14
2019_08_01,PS,SCNORTH,1,1.5,24,16,PORI,D,ZPUL,14
2019_08_01,PS,SCNORTH,1,1.5,24,17,PORI,L,NA,14
2019_08_01,PS,SCNORTH,1,1.5,24,18,PORI,L,NA,14
2019_08_01,PS,SCNORTH,1,1.5,24,19,PORI,L,NA,14
2019_08_01,PS,SCNORTH,1,1.5,24,20,PORI,D,ZPUL,14
2019_08_01,PS,SCNORTH,1,1.5,24,21,PORI,D,ZPUL,14
2019_08_01,PS,SCNORTH,1,1.5,24,22,PORI,D,ZPUL,14
2019_08_01,PS,SCNORTH,1,1.5,24,23,PORI,D,ZPUL,14
2019_08_01,PS,SCNORTH,1,1.5,24,24,PORI,L,NA,14
2019_08_01,PS,SCNORTH,1,1.5,24,25,PORI,L,NA,14
2019_08_01,PS,SCNORTH,1,1.5,26,1,PORI,D,SPONGE,68
2019_08_01,PS,SCNORTH,1,1.5,26,2,PORI,L,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,3,MALC,L,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,4,DCOR,D,HALI,68
2019_08_01,PS,SCNORTH,1,1.5,26,5,PORI,D,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,6,PORI,D,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,7,PORI,D,HALI,68
2019_08_01,PS,SCNORTH,1,1.5,26,8,PORI,D,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,9,PORI,D,HALI,68
2019_08_01,PS,SCNORTH,1,1.5,26,10,PORI,D,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,11,PORI,D,CCA,68
2019_08_01,PS,SCNORTH,1,1.5,26,12,PORI,D,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,13,PORI,D,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,14,PORI,D,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,15,PORI,D,HALI,68
2019_08_01,PS,SCNORTH,1,1.5,26,16,PORI,D,CCA,68
2019_08_01,PS,SCNORTH,1,1.5,26,17,PORI,D,CCA,68
2019_08_01,PS,SCNORTH,1,1.5,26,18,PORI,D,CCA,68
2019_08_01,PS,SCNORTH,1,1.5,26,19,PORI,D,CCA,68
2019_08_01,PS,SCNORTH,1,1.5,26,20,PORI ,L,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,21,PORI,L,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,22,PORI,D,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,23,PORI,D,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,24,PORI,D,NA,68
2019_08_01,PS,SCNORTH,1,1.5,26,25,PORI,D,HALI,68
2019_08_01,PS,SCNORTH,1,1.5,28,1,GRASS,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,2,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,3,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,4,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,5,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,6,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,7,MALC,D,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,8,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,9,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,10,GRASS,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,11,SAND,NA,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,12,MALC,D,CCA,28
2019_08_01,PS,SCNORTH,1,1.5,28,13,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,14,MALC,D,SPONGE,28
2019_08_01,PS,SCNORTH,1,1.5,28,15,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,16,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,17,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,18,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,19,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,20,MALC,D,SPONGE,28
2019_08_01,PS,SCNORTH,1,1.5,28,21,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,22,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,23,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,24,MALC,L,NA,28
2019_08_01,PS,SCNORTH,1,1.5,28,25,MALC,L,NA,28
2019_08_06,PS,PAST_S,1,1,2,1,PORI,D,NA,93
2019_08_06,PS,PAST_S,1,1,2,2,PORI,L,NA,93
2019_08_06,PS,PAST_S,1,1,2,3,PORI,D,NA,93
2019_08_06,PS,PAST_S,1,1,2,4,PORI,D,NA,93
2019_08_06,PS,PAST_S,1,1,2,5,PORI,D,SPONGE,93
2019_08_06,PS,PAST_S,1,1,2,6,PORI,D,SPONGE,93
2019_08_06,PS,PAST_S,1,1,2,7,PORI,L,NA,93
2019_08_06,PS,PAST_S,1,1,2,8,PORI,D,NA,93
2019_08_06,PS,PAST_S,1,1,2,9,PORI,D,NA,93
2019_08_06,PS,PAST_S,1,1,2,10,PORI,D,NA,93
2019_08_06,PS,PAST_S,1,1,2,11,PORI,D,NA,93
2019_08_06,PS,PAST_S,1,1,2,12,PORI,L,NA,93
2019_08_06,PS,PAST_S,1,1,2,13,PORI,L,NA,93
2019_08_06,PS,PAST_S,1,1,2,14,PORI,D,CCA,93
2019_08_06,PS,PAST_S,1,1,2,15,PORI,D ,SPONGE,93
2019_08_06,PS,PAST_S,1,1,2,16,PORI,D,NA,93
2019_08_06,PS,PAST_S,1,1,2,17,PORI,D,CCA,93
2019_08_06,PS,PAST_S,1,1,2,18,PORI,L,NA,93
2019_08_06,PS,PAST_S,1,1,2,19,PORI,D,NA,93
2019_08_06,PS,PAST_S,1,1,2,20,PORI,L,NA,93
2019_08_06,PS,PAST_S,1,1,2,21,PORI,D,SPONGE,93
2019_08_06,PS,PAST_S,1,1,2,22,PORI,D,NA,93
2019_08_06,PS,PAST_S,1,1,2,23,PORI,D,NA,93
2019_08_06,PS,PAST_S,1,1,2,24,PORI,D,NA,93
2019_08_06,PS,PAST_S,1,1,2,25,PORI,D,NA,93
2019_08_06,PS,PAST_S,1,1,4,1,PORI,D,SPONGE,140
2019_08_06,PS,PAST_S,1,1,4,2,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,3,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,4,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,5,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,6,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,7,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,8,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,9,PORI,L,NA,140
2019_08_06,PS,PAST_S,1,1,4,10,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,11,PORI,L,NA,140
2019_08_06,PS,PAST_S,1,1,4,12,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,13,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,14,PORI,L,NA,140
2019_08_06,PS,PAST_S,1,1,4,15,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,16,PORI,D,SPONGE,140
2019_08_06,PS,PAST_S,1,1,4,17,PORI,L,NA,140
2019_08_06,PS,PAST_S,1,1,4,18,PORI,L,NA,140
2019_08_06,PS,PAST_S,1,1,4,19,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,20,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,21,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,22,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,23,PORI,D,NA,140
2019_08_06,PS,PAST_S,1,1,4,24,PORI,L,NA,140
2019_08_06,PS,PAST_S,1,1,4,25,PORI,L,NA,140
2019_08_06,PS,PAST_S,1,1,6,1,MALC,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,2,PORI,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,3,DCOR,D,SPONGE,62
2019_08_06,PS,PAST_S,1,1,6,4,PORI,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,5,PORI,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,6,PORI,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,7,PORI,D,SPONGE,62
2019_08_06,PS,PAST_S,1,1,6,8,PORI,D,SPONGE,62
2019_08_06,PS,PAST_S,1,1,6,9,PORI,D,ZPUL,62
2019_08_06,PS,PAST_S,1,1,6,10,PORI,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,11,PORI,D,NA,62
2019_08_06,PS,PAST_S,1,1,6,12,PORI,D,SPONGE,62
2019_08_06,PS,PAST_S,1,1,6,13,PORI,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,14,PORI,D,SPONGE,62
2019_08_06,PS,PAST_S,1,1,6,15,PORI,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,16,PORI,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,17,MALC,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,18,PORI,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,19,RUBB,D,NA,62
2019_08_06,PS,PAST_S,1,1,6,20,PORI,D,SPONGE,62
2019_08_06,PS,PAST_S,1,1,6,21,PORI,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,22,PORI,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,23,PORI,L,NA,62
2019_08_06,PS,PAST_S,1,1,6,24,RUBB,D,NA,62
2019_08_06,PS,PAST_S,1,1,6,25,SAND,NA,NA,62
2019_08_06,PS,PAST_S,1,1,8,1,RUBB,D,NA,95
2019_08_06,PS,PAST_S,1,1,8,2,PORI,L,NA,95
2019_08_06,PS,PAST_S,1,1,8,3,PORI,D,NA,95
2019_08_06,PS,PAST_S,1,1,8,4,PORI,L,NA,95
2019_08_06,PS,PAST_S,1,1,8,5,RUBB,D,NA,95
2019_08_06,PS,PAST_S,1,1,8,6,RUBB,D,NA,95
2019_08_06,PS,PAST_S,1,1,8,7,PORI,L,NA,95
2019_08_06,PS,PAST_S,1,1,8,8,RUBB,D,NA,95
2019_08_06,PS,PAST_S,1,1,8,9,RUBB,D,NA,95
2019_08_06,PS,PAST_S,1,1,8,10,RUBB,D,NA,95
2019_08_06,PS,PAST_S,1,1,8,11,RUBB,D,NA,95
2019_08_06,PS,PAST_S,1,1,8,12,PORI,L,NA,95
2019_08_06,PS,PAST_S,1,1,8,13,PORI,L,NA,95
2019_08_06,PS,PAST_S,1,1,8,14,PORI,L,NA,95
2019_08_06,PS,PAST_S,1,1,8,15,PORI,L,NA,95
2019_08_06,PS,PAST_S,1,1,8,16,PORI,L,NA,95
2019_08_06,PS,PAST_S,1,1,8,17,PORI,L,NA,95
2019_08_06,PS,PAST_S,1,1,8,18,PORI,L,NA,95
2019_08_06,PS,PAST_S,1,1,8,19,RUBB,D,NA,95
2019_08_06,PS,PAST_S,1,1,8,20,RUBB,D,NA,95
2019_08_06,PS,PAST_S,1,1,8,21,RUBB,D,NA,95
2019_08_06,PS,PAST_S,1,1,8,22,RUBB,D,NA,95
2019_08_06,PS,PAST_S,1,1,8,23,RUBB,D,NA,95
2019_08_06,PS,PAST_S,1,1,8,24,PORI,L,NA,95
2019_08_06,PS,PAST_S,1,1,8,25,PORI,L,NA,95
2019_08_06,PS,PAST_S,1,1,10,1,PORI,L,NA,30
2019_08_06,PS,PAST_S,1,1,10,2,PORI,D,NA,30
2019_08_06,PS,PAST_S,1,1,10,3,PORI,D,ZPUL,30
2019_08_06,PS,PAST_S,1,1,10,4,PORI,D,SPONGE,30
2019_08_06,PS,PAST_S,1,1,10,5,PORI,D,ZPUL,30
2019_08_06,PS,PAST_S,1,1,10,6,PORI,L,NA,30
2019_08_06,PS,PAST_S,1,1,10,7,PORI,D,ZPUL,30
2019_08_06,PS,PAST_S,1,1,10,8,PORI,D,NA,30
2019_08_06,PS,PAST_S,1,1,10,9,PORI,D,NA,30
2019_08_06,PS,PAST_S,1,1,10,10,PORI,D,NA,30
2019_08_06,PS,PAST_S,1,1,10,11,PORI,D,ZPUL,30
2019_08_06,PS,PAST_S,1,1,10,12,PORI,D,ZPUL,30
2019_08_06,PS,PAST_S,1,1,10,13,PORI,D,ZPUL,30
2019_08_06,PS,PAST_S,1,1,10,14,PORI,L,NA,30
2019_08_06,PS,PAST_S,1,1,10,15,PORI,L,NA,30
2019_08_06,PS,PAST_S,1,1,10,16,PORI,L,NA,30
2019_08_06,PS,PAST_S,1,1,10,17,PORI,D,ZPUL,30
2019_08_06,PS,PAST_S,1,1,10,18,PORI,D,ZPUL,30
2019_08_06,PS,PAST_S,1,1,10,19,PORI,L,NA,30
2019_08_06,PS,PAST_S,1,1,10,20,PORI,D,ZPUL,30
2019_08_06,PS,PAST_S,1,1,10,21,PORI,L,NA,30
2019_08_06,PS,PAST_S,1,1,10,22,PORI,L,NA,30
2019_08_06,PS,PAST_S,1,1,10,23,PORI,L,NA,30
2019_08_06,PS,PAST_S,1,1,10,24,PORI,L,NA,30
2019_08_06,PS,PAST_S,1,1,10,25,PORI,L,NA,30
2019_08_06,PS,PAST_S,1,1,12,1,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,2,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,3,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,4,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,5,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,6,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,7,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,8,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,9,PORI,D,NA,6
2019_08_06,PS,PAST_S,1,1,12,10,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,11,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,12,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,13,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,14,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,15,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,16,PORI,D,NA,6
2019_08_06,PS,PAST_S,1,1,12,17,PORI,D,CCA,6
2019_08_06,PS,PAST_S,1,1,12,18,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,19,PORI,D,SPONGE,6
2019_08_06,PS,PAST_S,1,1,12,20,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,21,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,22,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,23,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,24,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,12,25,PORI,L,NA,6
2019_08_06,PS,PAST_S,1,1,14,1,MALC,L,NA,27
2019_08_06,PS,PAST_S,1,1,14,2,PORI,L,NA,27
2019_08_06,PS,PAST_S,1,1,14,3,PORI,L,NA,27
2019_08_06,PS,PAST_S,1,1,14,4,MALC,L,NA,27
2019_08_06,PS,PAST_S,1,1,14,5,PORI,L,NA,27
2019_08_06,PS,PAST_S,1,1,14,6,PORI,D,MALC,27
2019_08_06,PS,PAST_S,1,1,14,7,PORI,L,NA,27
2019_08_06,PS,PAST_S,1,1,14,8,PORI,L,NA,27
2019_08_06,PS,PAST_S,1,1,14,9,PORI,L,NA,27
2019_08_06,PS,PAST_S,1,1,14,10,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,14,11,PORI,L,NA,27
2019_08_06,PS,PAST_S,1,1,14,12,PORI,L,NA,27
2019_08_06,PS,PAST_S,1,1,14,13,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,14,14,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,14,15,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,14,16,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,14,17,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,14,18,PORI,L,NA,27
2019_08_06,PS,PAST_S,1,1,14,19,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,14,20,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,14,21,PORI,L,NA,27
2019_08_06,PS,PAST_S,1,1,14,22,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,14,23,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,14,24,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,14,25,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,16,1,PORI ,L,NA,43
2019_08_06,PS,PAST_S,1,1,16,2,PORI,L,NA,43
2019_08_06,PS,PAST_S,1,1,16,3,MALC,L,NA,43
2019_08_06,PS,PAST_S,1,1,16,4,MALC,L,NA,43
2019_08_06,PS,PAST_S,1,1,16,5,MALC,L,NA,43
2019_08_06,PS,PAST_S,1,1,16,6,MALC,L,NA,43
2019_08_06,PS,PAST_S,1,1,16,7,MALC,L,NA,43
2019_08_06,PS,PAST_S,1,1,16,8,MALC,L,NA,43
2019_08_06,PS,PAST_S,1,1,16,9,MALC,L,NA,43
2019_08_06,PS,PAST_S,1,1,16,10,PORI ,L,NA,43
2019_08_06,PS,PAST_S,1,1,16,11,RUBB,D,NA,43
2019_08_06,PS,PAST_S,1,1,16,12,RUBB,D,NA,43
2019_08_06,PS,PAST_S,1,1,16,13,MALC,L,NA,43
2019_08_06,PS,PAST_S,1,1,16,14,MALC,L,NA,43
2019_08_06,PS,PAST_S,1,1,16,15,MALC,D,SPONGE,43
2019_08_06,PS,PAST_S,1,1,16,16,RUBB,D,NA,43
2019_08_06,PS,PAST_S,1,1,16,17,RUBB,D,NA,43
2019_08_06,PS,PAST_S,1,1,16,18,RUBB,D,NA,43
2019_08_06,PS,PAST_S,1,1,16,19,RUBB,D,NA,43
2019_08_06,PS,PAST_S,1,1,16,20,RUBB,D,NA,43
2019_08_06,PS,PAST_S,1,1,16,21,RUBB,D,NA,43
2019_08_06,PS,PAST_S,1,1,16,22,RUBB,D,NA,43
2019_08_06,PS,PAST_S,1,1,16,23,RUBB,D,NA,43
2019_08_06,PS,PAST_S,1,1,16,24,RUBB,D,NA,43
2019_08_06,PS,PAST_S,1,1,16,25,RUBB,D,NA,43
2019_08_06,PS,PAST_S,1,1,18,1,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,2,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,3,PORI,L,NA,27
2019_08_06,PS,PAST_S,1,1,18,4,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,5,MALC,L,NA,27
2019_08_06,PS,PAST_S,1,1,18,6,MALC,L,NA,27
2019_08_06,PS,PAST_S,1,1,18,7,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,8,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,9,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,10,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,11,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,12,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,13,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,14,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,15,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,16,RUBB,D,SPONGE,27
2019_08_06,PS,PAST_S,1,1,18,17,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,18,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,19,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,20,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,21,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,22,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,23,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,24,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,18,25,RUBB,D,NA,27
2019_08_06,PS,PAST_S,1,1,20,1,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,2,SAND,NA,NA,29
2019_08_06,PS,PAST_S,1,1,20,3,SAND,NA,NA,29
2019_08_06,PS,PAST_S,1,1,20,4,PORI,D,SPONGE,29
2019_08_06,PS,PAST_S,1,1,20,5,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,6,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,7,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,8,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,9,PORI,D,SPONGE,29
2019_08_06,PS,PAST_S,1,1,20,10,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,11,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,12,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,13,PORI,D,SPONGE,29
2019_08_06,PS,PAST_S,1,1,20,14,RUBB,D,SPONGE,29
2019_08_06,PS,PAST_S,1,1,20,15,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,16,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,17,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,18,SAND,NA,NA,29
2019_08_06,PS,PAST_S,1,1,20,19,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,20,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,21,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,22,PORI,D,SPONGE,29
2019_08_06,PS,PAST_S,1,1,20,23,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,24,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,20,25,RUBB,D,NA,29
2019_08_06,PS,PAST_S,1,1,22,1,RUBB,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,2,SAND,NA,NA,15
2019_08_06,PS,PAST_S,1,1,22,3,RUBB,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,4,RUBB,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,5,RUBB,D,CCA,15
2019_08_06,PS,PAST_S,1,1,22,6,RUBB,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,7,RUBB,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,8,RUBB,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,9,PORI,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,10,RUBB,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,11,RUBB,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,12,RUBB,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,13,RUBB,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,14,PORI,D,SPONGE,15
2019_08_06,PS,PAST_S,1,1,22,15,PORI,D,ZPUL,15
2019_08_06,PS,PAST_S,1,1,22,16,PORI,L,NA,15
2019_08_06,PS,PAST_S,1,1,22,17,PORI,L,NA,15
2019_08_06,PS,PAST_S,1,1,22,18,RUBB,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,19,PORI,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,20,SAND,NA,NA,15
2019_08_06,PS,PAST_S,1,1,22,21,RUBB,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,22,PORI,D,NA,15
2019_08_06,PS,PAST_S,1,1,22,23,SAND,NA,NA,15
2019_08_06,PS,PAST_S,1,1,22,24,PORI,L,NA,15
2019_08_06,PS,PAST_S,1,1,22,25,PORI,D,ZPUL,15
2019_08_06,PS,PAST_S,1,1,24,1,SAND,NA,NA,30
2019_08_06,PS,PAST_S,1,1,24,2,RUBB,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,3,RUBB,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,4,RUBB,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,5,RUBB,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,6,PORI,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,7,SAND,NA,NA,30
2019_08_06,PS,PAST_S,1,1,24,8,PORI ,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,9,RUBB,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,10,RUBB,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,11,RUBB,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,12,SAND,NA,NA,30
2019_08_06,PS,PAST_S,1,1,24,13,PORI,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,14,PORI,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,15,PORI,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,16,PORI,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,17,PORI,D,NA,30
2019_08_06,PS,PAST_S,1,1,24,18,PORI,D,NA,30
